MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
-0.3398669667955,0.6643103438679743,-0.4625822749981894,-0.14219568552605047,-0.04810585968001244,0.25667228697250294,-0.6376052330370441,0.573852810143731,1.475
-0.18963870520914144,0.10810379382454083,-0.8295117512476905,-0.1811250351982735,0.4985040302251705,0.2236033070585416,-0.6422870987325416,0.5688615029737164,1.409
-0.32233858168398716,0.6643103438679743,-0.6632437186585273,-0.12211279937511504,0.36163079446539126,0.23175463169362218,-0.6422870987325416,0.5688615029737164,1.472
-0.24775082882208474,0.5053941867127075,-0.5058702997790115,-0.19265441166255257,-0.35629140342299925,0.23339261037204612,-0.6376052330370441,0.5638701958037089,1.396
-0.4836207798271555,1.1410588153337744,-0.5009247631060969,-0.22825394566660054,-0.4331170260752625,0.22173626600644333,-0.6422870987325416,0.5688615029737164,1.409
-0.10083874820276917,0.6643103438679743,-0.4202698549747536,-0.26994158679084634,0.4269767263765117,0.2265247508537669,-0.6469689644280358,0.573852810143731,1.481
-0.5001490468692427,0.5053941867127075,-0.2830272970514391,-0.004017535940175506,0.18060490200890902,0.21723340229255922,-0.6469689644280358,0.5688615029737164,1.431
-0.9287785963078261,-0.20972852048599255,-0.7011744105003427,-0.04268599966139308,1.0212714855141338,0.2179953426087371,-0.6422870987325416,0.573852810143731,1.364
-0.7050153377221184,0.7437684224456076,-0.6103523564916876,-0.3655875801122731,-0.3183201186638347,0.1662503107277717,-0.6422870987325416,0.5788441173137455,1.361
-0.220431814188826,0.5848522652903408,-0.39032045461217324,-0.17496052088324396,-0.29977600285121947,0.18400090433405883,-0.6422870987325416,0.573852810143731,1.433
0.015438136816244738,0.6643103438679743,-0.43498482108553144,-0.1372548320353337,0.7537063859321137,0.23824428471950027,-0.6422870987325416,0.573852810143731,1.386
-0.4994121177654554,0.7437684224456076,-0.49436597650244474,-0.21434320338770757,-0.15495528888603366,0.29432459912905623,-0.6376052330370441,0.5788441173137455,1.379
-1.2548697247337164,0.5053941867127075,-0.5871048283568979,-0.13252139504897234,1.7824632869652932,0.19271603365421527,-0.6376052330370441,0.573852810143731,1.24
0.20167064890192674,-1.242683541995226,-0.11937763658528579,-0.15699709141880094,1.0018443165675845,-0.006690176986617494,-0.6422870987325416,0.583835424483753,1.543
-0.8784042282846497,-1.242683541995226,-0.44285217338626226,0.1135004940953983,0.44287168278732475,0.13383593578287262,-0.6469689644280358,0.583835424483753,1.342
-1.0109988291732401,-0.765935070529426,-0.8934954696121781,-0.27676320079299555,-0.8322570426134575,0.2388905492152402,-0.6469689644280358,0.5788441173137455,1.375
-0.6462715605916431,0.34647802955744084,-0.37768462813978687,-0.11225355297304715,-0.3924965819142957,0.2176882882366255,-0.6469689644280358,0.5788441173137455,1.431
-0.1416330378767103,0.5848522652903408,-0.49139402632266516,-0.304852199625375,-0.22295038019895627,0.11957144221856846,-0.6469689644280358,0.5788441173137455,1.538
-0.3380772818291593,-0.8453931491070593,-0.4890259240374305,-0.10068707340336945,1.975851923296852,0.13603393579525785,-0.6469689644280358,0.5788441173137455,1.571
-0.7083315186891613,-0.9248512276846926,-0.663497958267804,-0.1766960497374377,0.7219164731104876,0.10354242618615214,-0.65165083012353,0.573852810143731,1.637
-0.12710500697347446,0.5848522652903408,-0.34180586727375023,-0.07549643553300063,0.06757410086534937,0.16786841141405512,-0.6469689644280358,0.573852810143731,1.452
0.19072198793137204,0.4259361081350742,-0.1756745970737301,-0.2714290063853001,0.46141579859994,0.05690453234578231,-0.61419590455957,0.5688615029737164,1.574
1.0687203773008394,-0.8453931491070593,0.41935048250242474,-0.18315258552164254,1.2861874256943517,0.008945039390668728,-0.6095140388640757,0.5688615029737164,2.356
0.1588234852960065,-1.1632254634175927,-0.07659469408768897,-0.03376852028170072,1.8919618755731165,-0.006964879539342941,-0.61419590455957,0.5638701958037089,2.116
0.04612597020967397,-0.765935070529426,-0.23713782975935593,-0.13139191688196,2.4544667218891125,-0.00542262059162736,-0.6188777702550641,0.573852810143731,1.632
-0.11362973193279209,0.028645715246907483,-0.31750596636089895,-0.22163290527330426,1.318860391649912,0.09578507636162269,-0.6235596359505616,0.573852810143731,1.803
0.7516829492929078,-0.8453931491070593,0.2951867634805084,-0.12884861639400194,1.808071827849381,0.017742033754492282,-0.61419590455957,0.5788441173137455,2.034
0.6822537001575165,-0.05081236333072586,0.11004043537248018,-0.1662506133091602,0.6883604540209933,0.08414266022384075,-0.6235596359505616,0.5788441173137455,1.874
0.24751816671612395,0.10810379382454083,-0.12064575999698626,-0.15392790052378488,0.4808429675464893,0.025836039991057828,-0.61419590455957,0.573852810143731,1.56
0.08391990567533812,-1.1632254634175927,-0.3606899310390393,-0.1440386978324164,1.5343253563298225,0.037183030439862055,-0.6188777702550641,0.5638701958037089,1.543
-0.5913703423594877,-0.5275608347965259,-0.47030353804953623,0.010976013596144266,1.0910326830949246,0.04779305077985725,-0.6188777702550641,0.5638701958037089,1.601
-0.24775082882208474,0.7437684224456076,-0.2228369747559606,-0.28788917673941655,-0.2158859551274838,0.052087055592603515,-0.6235596359505616,0.5638701958037089,1.555
0.09734254292289297,-1.5605158563057595,-0.018228274015623186,0.024654988181230013,-0.5346681364776793,-0.05121950871058056,-0.6188777702550641,0.5588788886336944,1.825
0.2049341920758419,-0.44810275621889256,-0.13131742316254444,-0.3308559992147311,0.46494801113567624,-0.020074054230623098,-0.61419590455957,0.5588788886336944,1.894
0.14776954873919673,-1.481057777728126,0.016831969193764385,-0.09209728639137808,1.3170942853820438,-0.029689057556214073,-0.61419590455957,0.5538875814636869,1.941
0.31931611654225983,-0.05081236333072586,0.057357661963434114,-0.11191993200893657,-0.396028794450032,0.04641647326358769,-0.6188777702550641,0.5588788886336944,1.731
0.08581486622793388,0.2670199509798075,0.1439720387229966,0.0830620138438444,0.7643030235393224,0.23080800142573857,-0.6235596359505616,0.5538875814636869,1.585
0.21061907373363012,-0.36864467764125924,-0.22070800877770708,-0.1934132682806694,0.030485869240118868,-0.0605811503368426,-0.6188777702550641,0.5538875814636869,2.182
0.5411844145753716,-1.242683541995226,-0.12762390172624377,-0.21614990887882454,0.03755029431159135,-0.024359881744646972,-0.61419590455957,0.5488962742936724,3.252
1.167732066173979,-1.5605158563057595,0.20263766267575514,-0.2407432688148144,0.23976946198249102,0.11079917786943831,-0.6095140388640757,0.5439049671236578,2.701
-0.4583020013327483,0.18756187240217417,-0.34152282439948545,-0.044407945145557084,-0.47108831083442704,0.0652086631082836,-0.6188777702550641,0.5439049671236578,1.724
-0.10373382682479082,-1.004309306262326,-0.41576392201218476,-0.26354507042786685,0.7846132456198058,0.0972937844868166,-0.6235596359505616,0.5488962742936724,1.922
-0.43061452214759605,-0.36864467764125924,-0.36401110491328964,0.0044108150322203195,1.5237287187226138,0.07890277671283863,-0.6282415016460557,0.5538875814636869,1.833
0.22256785277361002,-0.8453931491070593,-0.3930520392742668,-0.13329263419142173,1.7444920022061288,0.04723771702443407,-0.6282415016460557,0.5488962742936724,1.9
2.85119396598299,-0.20972852048599255,0.947331659418121,-0.09504135263017459,0.25478136525937,-0.011609035857529924,-0.6282415016460557,0.5389136599536503,4.318
1.5785174037422838,-0.1302704419083592,0.46010739108029663,-0.18759916837802845,-0.3130217998602303,-0.02850467163309746,-0.63292336734155,0.5389136599536503,3.194
1.4607666605156953,0.18756187240217417,0.21704207061381658,-0.21476540278706688,0.4693632768053465,0.024800803375367553,-0.63292336734155,0.5389136599536503,2.855
1.6786871240642318,-0.28918659906362587,0.6212272950638649,-0.23270887725984096,-0.9435217374891489,-0.061823244915005286,-0.6188777702550641,0.5389136599536503,3.563
2.239279620873874,-0.8453931491070593,0.9790615708483056,-0.1575980567861652,1.557284737812108,0.025863381641691312,-0.61419590455957,0.5239397384436137,3.74
1.9145044372761748,-0.36864467764125924,0.6442136112298679,-0.2208805388873885,1.1343022866576935,0.0025503767559046675,-0.6235596359505616,0.5289310456136211,3.44
1.3266982014195299,0.028645715246907483,0.5209577067867532,-0.13042822910822036,0.4101987168317645,-0.007260830404633844,-0.63292336734155,0.5289310456136211,3.017
1.3403840276327228,0.028645715246907483,0.5874238889373905,-0.12500964865962078,-0.7951688109882269,-0.025339269014859757,-0.6282415016460557,0.5289310456136211,3.193
2.040098211678786,-0.05081236333072586,0.7489760525561879,-0.14989284123165483,-0.4922815860488445,-0.027788320023251992,-0.6282415016460557,0.5239397384436137,4.746
2.619271849462494,-0.9248512276846926,0.8807359569317351,-0.11916906290749613,0.6344942128510157,0.05012947727820846,-0.6235596359505616,0.5239397384436137,4.507
0.22846328560390888,-0.1302704419083592,-0.4582064542508709,-0.10577391627042165,1.0910326830949246,0.11560141099156498,-0.6235596359505616,0.5588788886336944,1.521
-0.20500894080242008,0.5053941867127075,-0.371919004856949,-0.17372119031755714,2.2628441918254216,0.1281664490506197,-0.6235596359505616,0.5588788886336944,1.602
1.5023505170865512,-0.8453931491070593,0.7053371793162964,-0.15980764065841477,0.9285509064510575,0.016512109911741405,-0.63292336734155,0.5139571241035845,3.772
2.232805172319171,-1.004309306262326,0.796312360573511,-0.135419358668462,1.8036565621797107,-0.017394441924184927,-0.63292336734155,0.5089658169335771,4.286
3.6898192860929626,-1.481057777728126,0.9099668427172564,-0.20188493674268326,1.8469261657424794,0.04365508924208538,-0.63292336734155,0.5139571241035845,5.00001
2.287232650413177,-0.5275608347965259,0.8773473312177614,-0.058971648137892435,0.5029192958948407,0.03439118433803992,-0.6235596359505616,0.5139571241035845,3.762
1.6897410606210417,-1.957806249193926,0.4018912341879436,-0.0838620719363805,1.3082637540427031,-0.03863291712510338,-0.6282415016460557,0.49898320259355505,3.412
-0.1575296514012653,0.7437684224456076,-0.3790543095269898,-0.2536499674680665,-0.1081534727875285,0.0733403234626406,-0.63292336734155,0.5588788886336944,1.52
0.906648612260756,-0.44810275621889256,0.18080229543536713,-0.062328295622959336,-0.16201971395750614,0.12690766999857583,-0.63292336734155,0.5538875814636869,2.176
0.668567873944323,0.34647802955744084,-0.02794461887583188,-0.38653847017937093,-0.4808018953077017,-0.002138714131489268,-0.6376052330370441,0.5488962742936724,2.229
0.7579994844682275,0.5053941867127075,0.3327251439113378,-0.036919786883605414,-0.26268777122598896,0.02284492054056784,-0.63292336734155,0.5439049671236578,2.271
0.8896466050805202,0.5053941867127075,0.21010322201794976,-0.0378455702295299,-0.48786632037917416,0.03527439259083426,-0.63292336734155,0.5439049671236578,2.267
-0.5976342397416798,-0.9248512276846926,-0.032679019685102055,-0.11021475819237238,-0.796934917256095,-0.1091507967765717,-0.6376052330370441,0.5488962742936724,1.924
0.9844999082965737,0.5053941867127075,0.41698755503181795,-0.1210157889686429,-0.60442933405847,0.10516921214688417,-0.6376052330370441,0.5488962742936724,2.206
0.5588180752731396,0.4259361081350742,0.04690379678068825,-0.20399931810340302,-0.6388684062818983,0.008810782097427701,-0.6376052330370441,0.5439049671236578,2.237
0.5920851605298246,0.34647802955744084,0.25576240983556053,-0.14605462433686262,-0.1081534727875285,-0.008565715984662582,-0.6376052330370441,0.5439049671236578,2.168
-0.08720555978270368,0.34647802955744084,-0.09607296632187298,-0.21317389461643832,-0.5178901269329322,0.05557309412252376,-0.6376052330370441,0.5588788886336944,1.858
0.6626724411140246,0.5053941867127075,0.21401236748098623,0.07470008163220644,-0.3651219347623399,0.07204191416359236,-0.6376052330370441,0.5588788886336944,1.959
0.4899678418621528,0.10810379382454083,0.04862187887928941,-0.2188595476667705,-0.3721863598338123,0.04472993890286063,-0.6376052330370441,0.5538875814636869,1.797
-0.6586940797697723,-0.05081236333072586,-0.4811272893379714,-0.09369588684440695,-0.2150029019935497,-0.037001636714392154,-0.6376052330370441,0.5538875814636869,1.723
-0.17684772147911876,0.5848522652903408,-0.5061643952612697,-0.13260317756963044,-0.08166187876950672,0.18685353245743705,-0.6376052330370441,0.5638701958037089,1.581
-0.268648032693768,0.028645715246907483,-0.341170355914552,0.06901233878045944,0.16824215813383217,0.12374012992252346,-0.6376052330370441,0.5638701958037089,1.424
0.5080752426980697,0.5053941867127075,0.01779066971712626,-0.23079490664941185,-0.38278299744102107,0.007563327351360151,-0.6422870987325416,0.5588788886336944,1.956
0.2701524177610199,0.5848522652903408,-0.05875372978767097,-0.24236572897609732,-0.545264774084888,-0.012755239585430567,-0.6469689644280358,0.5588788886336944,2.046
0.1601920679173259,0.5053941867127075,-0.003423424949951535,-0.21797383861994737,-0.46932220456655893,-0.01062896266695611,-0.6422870987325416,0.5588788886336944,2.096
0.644301851312469,0.34647802955744084,0.14135313684721196,-0.09624684501413423,-0.6070784934602722,0.006717863447092877,-0.6422870987325416,0.5538875814636869,2.103
0.5673453977598217,0.5848522652903408,-0.0438092545907945,-0.2684314585002943,-0.5867682713797888,-0.01599058709000331,-0.6422870987325416,0.5538875814636869,2.171
0.18087872061649854,0.34647802955744084,-0.007550314130067812,-0.0691984150371794,-0.25650639928845054,-0.027148358927083623,-0.6469689644280358,0.5538875814636869,2.242
-0.09041646516349129,0.2670199509798075,-0.09577664887802406,-0.22870836491837032,-0.31920317179776875,-0.05573494526138831,-0.6469689644280358,0.5538875814636869,2.086
0.008858412675286642,0.4259361081350742,-0.3886830195939876,-0.21850208509995406,-0.6847871692464694,-0.0805887219051595,-0.6422870987325416,0.5488962742936724,1.992
0.8993319590160106,0.5053941867127075,0.016466866502697457,-0.22224271232240758,-0.26710303689565923,0.01595025056414776,-0.6422870987325416,0.5488962742936724,2.184
0.988710931746787,0.5848522652903408,0.15899380775755986,-0.259529649629671,-0.43046786667346026,0.0014318742201247232,-0.6422870987325416,0.5439049671236578,2.38
0.4150116244483564,-0.1302704419083592,0.43143551577816197,0.04277270409686195,-0.2308978584043628,-0.028174262696106647,-0.6422870987325416,0.5389136599536503,2.399
0.14661151729038843,0.4259361081350742,-0.44856385153726047,-0.21452376996374314,-0.26975219629746144,-0.02673243829408913,-0.6469689644280358,0.5488962742936724,1.957
0.6796744482942608,0.5848522652903408,-0.09148048493102022,-0.09145784621016662,-0.3403964470121862,-0.028627730606074486,-0.6469689644280358,0.5439049671236578,1.953
0.5780308697647378,0.5053941867127075,-0.019563667183599778,-0.1410096883124122,-0.5567444648260308,-0.01003651807967222,-0.6469689644280358,0.5439049671236578,2.169
0.6506710242809167,0.5053941867127075,0.0424899260028167,-0.2165224789223833,-0.31037264045842816,0.011196872999003408,-0.6469689644280358,0.5439049671236578,2.233
0.2435176944384213,0.34647802955744084,0.13700103075109993,-0.08158715081621537,-0.411040697726911,-0.04031673439313307,-0.6469689644280358,0.5389136599536503,2.329
0.8952262111520525,0.4259361081350742,0.3296367020244575,-0.1121360808025855,0.9674052443441562,0.01514161678484161,-0.6376052330370441,0.5389136599536503,2.259
0.3733751300843729,0.34647802955744084,0.2347759149422211,-0.1207585844545594,0.1346861390443379,0.004021922651583191,-0.6376052330370441,0.5389136599536503,2.362
0.5254983522233272,0.5053941867127075,-0.022797497014697403,-0.33588385547828964,-0.24502670854730776,-0.029948567846692285,-0.6376052330370441,0.5339223527836358,2.216
0.8084264902845317,0.4259361081350742,0.5670966571734006,-0.03889195833636937,0.23712030258068884,0.015614521742357692,-0.63292336734155,0.5289310456136211,2.438
2.0784711628688544,0.34647802955744084,0.5870925216699583,-0.32163848732978273,-0.5514461460224265,-0.02693239306085354,-0.63292336734155,0.5239397384436137,3.796
0.09702671616412678,0.4259361081350742,-0.12027074086447574,-0.10964290111974434,0.4773107550107531,-0.03915910183025714,-0.6376052330370441,0.5289310456136211,2.225
0.12292451038293835,0.5848522652903408,0.0012049427358674463,-0.1536376809196753,-0.37483551923561453,-0.0656313248539245,-0.6376052330370441,0.5289310456136211,2.521
0.8918047545987542,0.5848522652903408,0.40088785761333756,-0.03907757196727228,0.0649249414635472,-0.006417142300147795,-0.6376052330370441,0.5239397384436137,2.712
0.7969514513827002,0.2670199509798075,0.29128892962226516,-0.3115230173644571,-0.4216373353341197,-0.0049632083528345266,-0.6376052330370441,0.5189484312735991,3.292
2.2662301709552386,-0.8453931491070593,0.5056358199898511,-0.10041000874712845,0.14528277665154662,-0.017306909804585782,-0.6422870987325416,0.5189484312735991,3.084
0.9582862873189965,-0.5275608347965259,0.46168130289228443,-0.1229401724553935,0.8358303273879814,-0.012649376699769139,-0.6422870987325416,0.5139571241035845,3.118
1.5111410285388713,-0.05081236333072586,0.8959556175349245,-0.21797383861994737,-0.4366492386109987,0.0011675845770338761,-0.6376052330370441,0.5139571241035845,3.482
0.9281774696499716,0.34647802955744084,0.46392059409439224,-0.11757668610347788,-0.46755609829869077,-0.0012165345089897104,-0.6376052330370441,0.5189484312735991,3.205
3.7028208209954965,-0.44810275621889256,1.2267684750530157,-0.18239366010342173,0.44463778905519286,0.021293858705328184,-0.6422870987325416,0.5139571241035845,5.00001
2.280442375099708,-0.6070189133741593,0.8756524938965987,-0.1760766939332949,0.07287241966895373,-0.021182150335799104,-0.6422870987325416,0.5089658169335771,4.454
2.2449645025316616,-0.28918659906362587,0.9867779111751888,-0.08245452845870728,0.668933285074444,0.04064635593961241,-0.6376052330370441,0.5089658169335771,3.528
0.5058118175935802,0.34647802955744084,0.07601258895338318,-0.17887845384151946,-0.07548050683196829,-0.03966233527046126,-0.6422870987325416,0.5339223527836358,2.373
-0.0468850102469116,-0.6070189133741593,-0.3868231284608134,-0.03339577304038663,2.9065899264633512,-0.06616035939510702,-0.6422870987325416,0.5239397384436137,2.542
0.8804349912831787,0.028645715246907483,0.32241875955652466,-0.43255488917121654,-0.2794657807707361,-0.026690705799899062,-0.6422870987325416,0.5289310456136211,3.325
0.41680130941469706,-1.4015996991504927,-0.07935492819751867,0.026710699277731922,1.8857805036355781,-0.06707767300865645,-0.6469689644280358,0.5239397384436137,2.909
-0.1689520525099688,-0.28918659906362587,-0.2534457793299143,-0.05301530279156957,2.699955493122781,-0.04857997664431037,-0.6422870987325416,0.5389136599536503,2.613
0.5944538612205696,-0.05081236333072586,0.002148895892075137,-0.3001724928110952,0.6521552755296969,-0.016354147323158156,-0.6469689644280358,0.5389136599536503,2.58
3.018266321370201,-0.6864769919517926,1.2282745038506349,-0.26933661184875984,1.2093618030420885,0.012961938066887228,-0.6376052330370441,0.49898320259355505,5.00001
1.7351148382970896,-0.6864769919517926,0.9294857676939777,-0.04984205999537623,1.886663556769512,0.02973786734012054,-0.6422870987325416,0.48900058825352594,3.571
1.128043170155719,-0.9248512276846926,0.2830314950138246,-0.17289729568392864,0.8049234677002892,-0.04053567161113292,-0.65165083012353,0.4790179739135039,3.759
0.5067066600767508,-1.5605158563057595,-0.0921165797104826,-0.18324371877883047,0.4049003980281602,-0.09740597400169991,-0.65165083012353,0.46903535957348186,2.772
1.2918519823690153,-1.0837673848399594,0.5820552047416592,-0.10790128707502239,2.430624287272893,-0.04121242441591814,-0.6422870987325416,0.4740266667434893,2.621
0.93091463489261,-0.8453931491070593,0.21124512730337128,-0.13053172281526476,1.3992182268379114,-0.015370028860264416,-0.6422870987325416,0.4840092810835185,2.715
0.86348562189607,-1.004309306262326,0.11630321867397017,-0.12401420928886144,2.1877846754410264,-0.036664116239438896,-0.6469689644280358,0.4790179739135039,2.766
1.3917058759321972,-0.8453931491070593,0.5186486125819014,0.001869228042761693,-0.6671261065677883,0.01902959447778864,-0.6610145615145216,0.46903535957348186,2.776
1.575780238499645,-0.28918659906362587,0.34863886219207835,-0.3433943644404129,-0.22913175213649467,-0.03992170024862771,-0.6610145615145216,0.4640440524034673,3.337
1.1886292700456622,-0.8453931491070593,1.1016253054971041,0.40986325585970595,-1.0265287320789507,-0.06544957558411246,-0.6563326958190274,0.4540614380634453,3.5
1.1955248209453864,-0.20972852048599255,0.6479395235415097,-0.03677967826203734,0.26361189659871065,0.017540783092430096,-0.6563326958190274,0.4790179739135039,3.273
1.8183878270250569,-0.36864467764125924,0.5292651100346233,-0.2635164426623262,0.9259017470492554,0.009738270738225207,-0.6610145615145216,0.4790179739135039,3.337
-0.32333869975341284,-0.765935070529426,-0.5610005130766136,-0.04915220402969819,3.1609092290363603,-0.0760108803700214,-0.6563326958190274,0.4840092810835185,2.303
-0.44003668711744826,-0.9248512276846926,-0.3731396614453448,-0.11457384915201035,2.6787622179083637,-0.0021961017895764674,-0.6563326958190274,0.48900058825352594,2.545
2.4709911862218585,0.18756187240217417,1.0825851750891269,-0.19527967926869955,-0.6432836719515687,-0.01834138030893926,-0.6469689644280358,0.5039745097635625,5.00001
2.263808832471366,-0.44810275621889256,0.9921123007194649,-0.29331794659009897,-0.19204352051126417,0.012046453900141484,-0.65165083012353,0.5039745097635625,5.00001
0.918123651162587,0.4259361081350742,0.45418272920638997,-0.20399931810340302,0.7183842605747514,-0.018560261748460382,-0.6469689644280358,0.49898320259355505,2.731
-0.3306027152050309,-0.20972852048599255,0.024586896924048092,-0.00013711795781615386,0.09141653548156899,-0.04613316546240407,-0.65165083012353,0.4939918954235405,2.369
-0.1303159123542621,-1.0837673848399594,-0.4293490565244853,-0.05036124130533302,3.1494295382952173,-0.0796337129870202,-0.6469689644280358,0.48900058825352594,1.933
2.5668446075073383,-0.6864769919517926,0.9110687755104514,-0.20399931810340302,0.4587666391981378,0.011853215686831939,-0.6469689644280358,0.49898320259355505,4.199
0.8686967634157089,-0.44810275621889256,0.5279356944422676,-0.07593488456971935,0.6124178845026642,-0.014240267269664224,-0.6469689644280358,0.4939918954235405,2.808
0.864275188792985,0.5848522652903408,0.21654215073199842,-0.24314871695309104,0.2512491527236338,0.009810183573270043,-0.6563326958190274,0.5039745097635625,2.484
0.43359276542242264,0.5848522652903408,-0.05231784491617158,-0.3062534087552974,-0.16201971395750614,-0.03225292282512606,-0.6563326958190274,0.5039745097635625,2.218
0.5773992162472059,-0.5275608347965259,0.06842486267020906,0.023247884757940263,0.2830390655452599,-0.00828436824590527,-0.6563326958190274,0.49898320259355505,2.219
0.1219243923135127,0.028645715246907483,-0.022173374898591655,-0.07048209732222448,0.5400075275200713,-0.025874702969200324,-0.6563326958190274,0.4939918954235405,2.302
-0.2429607896474671,-1.1632254634175927,-0.6152042061526389,-0.052472402821618164,1.1042784801039354,-0.06723746568656298,-0.6563326958190274,0.48900058825352594,1.688
0.5380787847808395,0.5053941867127075,0.08456991851865397,-0.3653639285385581,-0.35894056282480147,-0.007086247604333302,-0.6563326958190274,0.4939918954235405,2.349
0.5286566198109873,0.5053941867127075,0.1463864822580729,-0.21020564927398588,-0.4198712290662516,-0.026626506067788304,-0.6610145615145216,0.4939918954235405,2.304
0.07212904001474087,-0.9248512276846926,-0.3894409113579708,-0.020712121395319985,1.4398386709988782,-0.07721215091346677,-0.6610145615145216,0.48900058825352594,2.29
2.6269043294660053,-0.36864467764125924,0.9994043925475169,-0.1694066525624491,0.0781707384725581,-0.030129010092678335,-0.6469689644280358,0.5289310456136211,5.00001
2.5133119718965027,0.18756187240217417,1.064383442903872,-0.18151671812473144,0.49497181768943427,-0.004604760211614799,-0.65165083012353,0.5289310456136211,4.835
1.7931216863237773,0.5848522652903408,0.9818290787532699,-0.07928580758341569,-0.20793847692207723,-0.02478542233960449,-0.6563326958190274,0.5289310456136211,4.772
-0.40955940489652964,-1.7988900920386595,-0.7095405977380064,-0.028153268270220973,0.7678352360750587,-0.04340467121657578,-0.65165083012353,0.5239397384436137,4.185
2.3757694184539115,0.5053941867127075,0.5205482246179627,-0.29071791802113683,-0.6097276528620744,0.027490350308069667,-0.6563326958190274,0.5239397384436137,4.722
-0.2534357104798725,-0.6864769919517926,-0.49856491472861486,-0.16484473046659104,1.352416410739406,-0.10698063699524292,-0.6469689644280358,0.5189484312735991,3.231
-0.40687487744701867,-0.36864467764125924,-0.4659911243704755,-0.04617627060769389,0.8252336897807726,-0.08584059908703665,-0.65165083012353,0.5139571241035845,2.64
-0.5069393221827116,-0.36864467764125924,-0.4884589947786589,0.04174826706719304,1.4062826519093838,0.1555663080149071,-0.65165083012353,0.5189484312735991,2.753
0.2654676541726578,0.5053941867127075,0.2152984476113775,-0.10474126906864523,0.2335880900449526,-0.012170878814866259,-0.6563326958190274,0.5139571241035845,2.329
-0.33176074665383937,-0.1302704419083592,-0.5630360374746287,-0.14405180111481833,-0.3183201186638347,-0.10144715976925855,-0.6563326958190274,0.5189484312735991,2.304
1.2675859597371613,-0.20972852048599255,0.4656406336901558,-0.3250305144973139,-0.20705542378814318,-0.009684412008072204,-0.6469689644280358,0.5139571241035845,3.222
0.25009741857937917,-0.6070189133741593,0.09354193189603617,-0.0669224761074576,0.7104367823693448,-0.08432411964098202,-0.65165083012353,0.5089658169335771,4.075
-0.5253099119842669,-0.28918659906362587,-0.4299129104253201,-0.18728523811925896,2.784728593980451,0.1408662302750076,-0.6563326958190274,0.5089658169335771,2.451
0.4852830782737907,-0.1302704419083592,-0.016476387593858107,-0.035187110263547955,0.7298639513158941,-0.040559559928686595,-0.6563326958190274,0.5289310456136211,4.544
-0.3378140928635211,-0.6070189133741593,-0.3843086943841214,-0.0607299855526045,1.2941349038997583,-0.025667882780457035,-0.6610145615145216,0.5239397384436137,3.181
-0.44140526973876765,0.2670199509798075,-0.45946056376394756,-0.1075736414679915,1.1033954269700015,-0.02194676328556887,-0.6563326958190274,0.5189484312735991,2.4
-0.13263197525187936,0.4259361081350742,-0.41086434207499034,-0.1360668400994373,-0.11168568532326474,-0.0439998032581986,-0.6610145615145216,0.5139571241035845,2.116
0.13387317135349305,0.028645715246907483,-0.06658364612045133,-0.14696816680615485,-0.09490767577851761,0.08543424414892659,-0.6563326958190274,0.5139571241035845,2.414
0.7418923197711619,0.4259361081350742,0.032951836448794534,-0.20399931810340302,-0.19292657364519822,0.010173568795880883,-0.6469689644280358,0.5588788886336944,2.123
-0.006511822917991978,-1.4015996991504927,-0.0979526604529036,0.053137265405079924,1.1987651654348799,-0.0365081045506949,-0.65165083012353,0.5538875814636869,1.707
0.3532148553164767,-0.6070189133741593,0.19178953868881365,-0.10682123793243442,-0.08431103817130889,-0.014826833082610198,-0.6469689644280358,0.5488962742936724,2.389
-0.8209237581892386,-0.765935070529426,-0.6289986696708257,-0.06807966605843066,0.37929185714407243,-0.00804344619741118,-0.65165083012353,0.5488962742936724,2.554
1.4649250461727805,0.2670199509798075,0.36454198270115323,-0.21419329200677595,-0.12404842919834158,0.0031975949266328974,-0.65165083012353,0.5439049671236578,2.676
0.6066658292261882,0.10810379382454083,0.33933742764188807,-0.14871147710781674,-0.0798957725016386,-0.015002024733918486,-0.6469689644280358,0.5389136599536503,2.539
0.7491563352227796,0.5053941867127075,0.26439627928438403,-0.1992574021528451,-0.1779146703683192,-0.030820295459554066,-0.65165083012353,0.5389136599536503,2.442
1.171627262865426,0.4259361081350742,0.4006266554877799,-0.1421381670220234,-0.44901198248607554,-0.008057587459973153,-0.65165083012353,0.5389136599536503,2.623
0.49781087303817495,0.2670199509798075,0.6545127461679474,0.16575551779960265,-0.40309321952150445,-0.013784469221321323,-0.6469689644280358,0.5339223527836358,2.411
1.202420371845111,0.2670199509798075,0.6384999629573263,0.01683060494291874,-0.3403964470121862,-0.004563861695501779,-0.6469689644280358,0.5339223527836358,2.573
1.0893017544137569,0.4259361081350742,0.3225198473808507,-0.2588732627321973,-0.27505051510106576,-0.04208491453461169,-0.65165083012353,0.5339223527836358,3.153
0.34005540703456044,-0.20972852048599255,-0.06855550364526168,-0.25081157710336255,0.14528277665154662,-0.03440704129214462,-0.6563326958190274,0.5339223527836358,3.19
0.7348914932851822,0.2670199509798075,0.356186437719894,-0.23444885054204911,0.5426566869218735,-0.012221710475492958,-0.6563326958190274,0.5389136599536503,2.423
0.611561143987061,0.10810379382454083,0.27008565307423976,-0.013499430784122508,-0.4649069388968886,0.0048982869242792096,-0.6610145615145216,0.5389136599536503,2.382
